id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
100,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, đâu là trường hợp không phải đương nhiên ra khỏi quy hoạch?",Quá tuổi quy hoạch,Được bổ nhiệm vào chức danh quy hoạch,Bị cấp có thẩm quyền thi hành kỷ luật từ hình thức khiển trách trở lên,Kết luận không đảm bảo tiêu chuẩn chính trị của chức danh quy hoạch,2,Điều 15 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
101,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, thời điểm phù hợp thực hiện quy trình bổ nhiệm vào chức danh quy hoạch đối với nhân sự được phê duyệt quy hoạch ngày 01/01/2025 là?",01/02/2025,15/02/2025,28/02/2025,01/04/2025,4,Khoản 4 Điều 4 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
102,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, thời điểm có thể bắt đầu thực hiện quy trình bổ nhiệm vào chức danh quy hoạch đối với nhân sự được phê duyệt quy hoạch ngày 01/06/2025 kể từ ngày?",01/06/2025,01/07/2025,15/07/2025,01/09/2025,4,Khoản 4 Điều 4 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
103,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, thời điểm có thể bắt đầu thực hiện quy trình bổ nhiệm vào chức danh quy hoạch đối với nhân sự được phê duyệt quy hoạch ngày 01/10/2025 kể từ ngày?",01/11/2025,15/11/2025,01/12/2025,01/01/2026,4,Khoản 4 Điều 4 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
104,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, đơn vị được cấp có thẩm quyền phê duyệt Quy hoạch lần thứ 01 vào ngày 01/04/2025. Thời điểm đơn vị có thể tiếp tục thực hiện rà soát, bổ sung quy hoạch lần thứ 2 trong năm kể từ ngày?",01/04/2025,10/04/2025,15/04/2025,02/05/2025,4,Khoản 2 Điều 9 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
105,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, đơn vị được cấp có thẩm quyền phê duyệt Quy hoạch lần thứ 01 vào ngày 01/05/2025. Thời điểm đơn vị có thể tiếp tục thực hiện rà soát, bổ sung quy hoạch lần thứ 2 trong năm kể từ ngày?",01/05/2025,11/05/2025,15/05/2025,01/06/2025,4,Khoản 2 Điều 9 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
106,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, Quyết định bổ nhiệm lại hoặc Quyết định kéo dài thời gian giữ chức vụ phải được ban hành trước ngày hết thời hạn giữ chức vụ bổ nhiệm ít nhất bao lâu?",01 ngày làm việc,02 ngày làm việc,03 ngày làm việc,04 ngày làm việc,1,Khoản 5 Điều 21 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
107,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, việc xem xét đối với nhân sự xin từ chức được căn cứ vào một trong những trường hợp nào sau đây?",Tự nguyện xin thôi giữ chức vụ để chuyển giao vị trí,"Để đơn vị/bộ phận mình quản lý, phụ trách xảy ra sai phạm nghiêm trọng","Do tự nhận thấy không đủ tiêu chuẩn, điều kiện, sức khỏe, năng lực, uy tín để hoàn thành nhiệm vụ được giao hoặc vị trí công tác không phù hợp",Tất cả các đáp án trên đều đúng,4,Khoản 1 Điều 31 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
108,"Theo quy định tại Thông tư 32/2024/TT-NHNN, giải thích từ ngữ ""Người đứng đầu"" là: (chọn đáp án đầy đủ nhất)?","Giám đốc chi nhánh, Giám đốc phòng giao dịch hoặc chức danh tương đương, người đứng đầu văn phòng đại diện","Giám đốc chi nhánh, Giám đốc phòng giao dịch",Người đứng đầu văn phòng đại diện,,1,khoản 12 Điều 3 Thông tư 32/2024/TT-NHNN
109,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, trường hợp bổ nhiệm chức danh Giám đốc Chi nhánh loại II từ nguồn nhân sự từ nơi khác và KHÔNG cùng một Chi nhánh loại I, việc trao đổi, lấy ý kiến các đơn vị có liên quan do đơn vị nào đầu mối thực hiện? ",Chi nhánh loại I nơi nhân sự đến,Chi nhánh loại I nơi nhân sự đi,Chi nhánh loại II nơi nhân sự dự kiến bổ nhiệm,Ban Tổ chức nhân sự,4,Điểm b khoản 2 Điều 17 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
110,Điều kiện bổ sung đối với nhân sự bổ nhiệm Phó Giám đốc Chi nhánh loại I từ nguồn nhân sự tại chỗ (không bao gồm Chi nhánh Agribank tại nước ngoài) theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên là gì?,Quá trình công tác phải có tối thiểu 01 năm giữ chức vụ cấp trưởng/cấp phó Chi nhánh loại II hoặc phòng giao dịch,Quá trình công tác phải có tối thiểu 01 năm giữ chức vụ Trưởng/Phó Trưởng phòng tại Hội sở Chi nhánh loại I,Tất cả các đáp án trên,,3,khoản 11 Điều 10 Quy chế 388/QC-HĐTV-UBNS ngày 15/5/2024
111,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, cấp có thẩm quyền xem xét miễn nhiệm đối với nhân sự thuộc một trong trường hợp nào sau đây?",Có hai năm liên tiếp xếp loại không hoàn thành nhiệm vụ,"Người đứng đầu khi để đơn vị thuộc quyền quản lý, phụ trách hoặc cấp dưới trực tiếp xảy ra tham nhũng, tiêu cực rất nghiêm trọng",Có trên 2/3 số phiếu không tín nhiệm tại kỳ lấy phiếu tín nhiệm trước khi thực hiện xếp loại lao động theo quy định,Tất cả các đáp án trên đều đúng,4,Khoản 1 Điều 33 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
112,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, cấp có thẩm quyền xem xét thay thế kịp thời không chờ hết thời hạn giữ chức vụ và bố trí công tác khác phù hợp (kể cả giữ chức vụ thấp hơn hoặc không giữ chức vụ) đối với nhân sự thuộc một trong các trường hợp nào sau đây?",01 năm xếp loại không hoàn thành nhiệm vụ trong nhiệm kỳ giữ chức vụ,02 năm xếp loại không hoàn thành nhiệm vụ trong nhiệm kỳ giữ chức vụ,Có trên 1/3 số phiếu không tín nhiệm tại kỳ lấy phiếu tín nhiệm trước khi thực hiện xếp loại lao động theo quy định,,2,Khoản 1 Điều 32 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
113,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, cấp có thẩm quyền chủ trì thực hiện quy trình bổ nhiệm đối với trường hợp nào sau đây?","Trường hợp thực hiện quy trình bổ nhiệm mà thời điểm đó nội bộ lãnh đạo đơn vị mất đoàn kết, nhiều người vi phạm kỷ luật, nếu thực hiện quy trình bổ nhiệm sẽ thiếu khách quan.","Trường hợp vì thiên tai, tai nạn hoặc vì các lý do bất khả kháng khác mà đơn vị không còn người lãnh đạo, quản lý.",Tất cả các đáp án trên.,,3,Khoản 3 Điều 19 Quy chế 388/QC-HĐTV-TCNS ngày 15/5/2024
114,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, đáp án nào sau đây là đúng về phân cấp trong công tác nhân sự?","Trường hợp cấp thiết, để kịp thời đảm bảo an toàn hoạt động kinh doanh, cấp có thẩm quyền cao hơn được quyền điều động, bổ nhiệm, bố trí nhân sự thuộc thẩm quyền của cấp thấp hơn ","Cấp có thẩm quyền cao hơn không được điều động giới thiệu nhân sự giữ chức danh, chức vụ thuộc thẩm quyền của cấp thấp hơn",Chức danh thuộc thẩm quyền của cấp nào thì chỉ cấp đó được quyền quyết định công tác nhân sự,Cả đáp án 2 và 3,1,Khoản 6 Điều 9 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
115,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, tuổi bổ nhiệm lần đầu các chức danh thuộc thẩm quyền của Tổng Giám đốc phải đủ tuổi (tính theo tháng) để công tác tối thiểu bao nhiêu năm tính từ khi bộ phận tham mưu của cấp có thẩm quyền nhận được tờ trình và đầy đủ hồ sơ nhân sự theo quy định?",5 năm,10 năm,15 năm,Không có quy định tối thiểu,2,"Điểm b, Khoản 5 Điều 10 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024"
116,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, thời hạn giữ chức vụ cho mỗi nhiệm kỳ là bao nhiêu năm tính từ thời điểm quyết định có hiệu lực?",5 năm,6 năm,7 năm,8 năm,1,Khoản 1 Điều 11 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
117,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, trường hợp đơn vị/bộ phận chỉ thay đổi tên gọi thì thời hạn giữ chức vụ của nhân sự được tính từ ngày nào?",Tính từ ngày hiệu lực quyết định bổ nhiệm chức vụ cũ theo tên gọi cũ của đơn vị/bộ phận,"Ngày hiệu lực của Quyết định điều động, bổ nhiệm chức vụ mới theo tên gọi mới của đơn vị/bộ phận",Ngày hiệu lực của Quyết định thay đổi tên gọi đơn vị/bộ phận,,1,Khoản 4 Điều 11 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
118,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, hồ sơ đề xuất chủ trương bổ nhiệm chức danh lãnh đạo chủ chốt thuộc thẩm quyền của Tổng Giám đốc bao gồm những thành phần nào?",Tờ trình đề xuất chủ trương bổ nhiệm ,Văn bản của đảng ủy/chi bộ về chủ trương lãnh đạo thực hiện quy trình đối với chức danh lãnh đạo chủ chốt,Biên bản họp tập thể lãnh đạo của đơn vị,Tất cả các đáp án trên,4,Điểm b khoản 3 Điều 13 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
119,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, hồ sơ cá nhân của nhân sự dự kiến tuyển dụng, bổ nhiệm từ ngoài Agribank KHÔNG yêu cầu có hồ sơ nào?","Sơ yếu lý lịch do cá nhân tự khai, được chính quyền địa phương nơi nhân sự sinh sống xác nhận, có dán ảnh màu khổ 4x6 cm, chụp trong thời gian không quá 06 tháng",Thẻ Bảo hiểm y tế,Giấy chứng nhận sức khỏe của cơ sở y tế có thẩm quyền cấp (trong vòng 30 ngày tính đến ngày nộp hồ sơ),Bản sao chứng minh nhân dân hoặc căn cước công dân/Hộ chiếu,2,Điểm e khoản 4 Điều 20 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
120,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, trường hợp người lao động bị xử lý kỷ luật ""Khiển trách"" do có hành vi vi phạm kiểm soát quyền lực trong công tác nhân sự thì sau ít nhất bao lâu kể từ ngày quyết định khiển trách có hiệu lực thi hành mới được xem xét quy hoạch?",09 tháng,10 tháng,11 tháng,12 tháng,4,Điểm a khoản 1 Điều 38 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
121,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, ""Người có quan hệ gia đình"" là:","Bố, mẹ, con, anh, chị, em ruột/dâu/rể theo quy định của pháp luật","Vợ/chồng; bố, mẹ, người trực tiếp nuôi dưỡng hoặc bố, mẹ người trực tiếp nuôi dưỡng vợ/chồng; con đẻ, con nuôi, con dâu, con rể; anh, chị, em ruột; anh, chị, em ruột của vợ/chồng; anh, chị, em dâu/rể của bản thân hoặc vợ/chồng theo quy định của pháp luật","Bố, mẹ, người trực tiếp nuôi dưỡng; con đẻ, con nuôi, con dâu, con rể; anh, chị, em ruột","Bố, mẹ, con đẻ, con nuôi, anh, chị, em ruột/dâu/rể theo quy định của pháp luật",2,Khoản 25 Điều 3 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
122,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, nội dung nào sau đây KHÔNG đúng quy định về điều kiện, tiêu chuẩn bổ nhiệm?","Có hồ sơ, lý lịch được đơn vị có thẩm quyền xác nhận; có bản kê khai tài sản, thu nhập theo quy định","Bảo đảm tiêu chuẩn chung theo quy định của Đảng, Nhà nước và tiêu chuẩn cụ thể của chức danh bổ nhiệm theo quy định của Agribank",Đủ sức khỏe để hoàn thành nhiệm vụ được giao,Thời gian công tác còn lại đến khi nghỉ chế độ hưu trí còn dưới 12 tháng,4,Điều 10 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
123,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, thời hạn giữ chức vụ tối đa đối với Phó giám đốc Chi nhánh loại I, loại II được quy định như thế nào?",Không quá 01 nhiệm kỳ tại một đơn vị,Không quá 02 nhiệm kỳ tại một đơn vị,Không quá 03 nhiệm kỳ tại một đơn vị,,3,Điểm b Khoản 1 Điều 12 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
124,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, các trường hợp chưa thực hiện quy trình xem xét bổ nhiệm lại hoặc kéo dài thời gian giữ chức vụ, tập thể lãnh đạo đơn vị họp trình cấp có thẩm quyền quyết định để nhân sự tiếp tục thực hiện chức trách, nhiệm vụ của chức vụ đó cho đến khi có quyết định mới, gồm:","Đang trong thời gian bị kiểm tra khi có dấu hiệu vi phạm, xem xét, xử lý kỷ luật, bị kiến nghị xử lý vi phạm theo kết luận thanh tra, giải quyết tố cáo và bị điều tra, truy tố, xét xử",Đang trong thời hạn chấp hành/thi hành kỷ luật,Đang trong thời gian điều trị nội trú từ 03 tháng trở lên tại các cơ sở y tế hoặc đang trong thời gian nghỉ chế độ thai sản,Tất cả các đáp án trên,4,Khoản 6 Điều 21 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
125,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, ""chức danh, chức vụ tương đương"" là? (chọn đáp án đúng nhất)","Các chức danh, chức vụ khác nhau nhưng được xác định có vị trí ngang nhau, được xếp cùng bậc tại Phụ lục I Quy chế số 388/QC-HĐTV-UBNS, làm cơ sở để thực hiện điều động","Các chức danh, chức vụ khác nhau nhưng được xác định có vị trí ngang nhau, được xếp cùng bậc tại Phụ lục I Quy chế số 388/QC-HĐTV-UBNS, làm cơ sở để thực hiện trong công tác nhân sự","Các chức danh, chức vụ khác nhau nhưng được xác định có vị trí ngang nhau, được xếp cùng bậc tại Phụ lục I Quy chế số 388/QC-HĐTV-UBNS, làm cơ sở để thực hiện bổ nhiệm",Tất cả các đáp án trên,2,Khoản 23 Điều 3 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
126,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, Đơn vị có trách nhiệm tham mưu, giúp việc Hội đồng thành viên triển khai quy trình, thủ tục có liên quan đến công tác nhân sự đối với các chức danh, chức vụ thuộc thẩm quyền của Hội đồng thành viên?",Ban Thư ký Hội đồng thành viên,Ủy ban nhân sự,Ban Tổ chức nhân sự,Ban Thư ký tổng hợp,2,Khoản 1 Điều 40 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
127,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, người lao động có hành vi vi phạm kiểm soát quyền lực trong công tác nhân sự bị kỷ luật cách chức thì sau thời hạn bao nhiêu lâu mới được xem xét quy hoạch?",Ít nhất 30 tháng kể từ ngày quyết định cách chức có hiệu lực thi hành,Ít nhất 40 tháng kể từ ngày quyết định cách chức có hiệu lực thi hành,Ít nhất 50 tháng kể từ ngày quyết định cách chức có hiệu lực thi hành,Ít nhất 60 tháng kể từ ngày quyết định cách chức có hiệu lực thi hành,4,Điểm c Khoản 1 Điều 38 Quy chế 388/QC-HĐTV-UBNS ngày 15/5/2024
128,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, chức danh lãnh đạo chủ chốt là chức danh, chức vụ quy định tại bậc nào trong Phụ lục I của Quy chế này (chọn đáp án đầy đủ nhất)?",Bậc 1,Bậc 2,Bậc 3,"Bậc 1, bậc 2",4,Khoản 24 Điều 3 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
129,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, thời hạn giữ chức vụ tối đa đối với Giám đốc chi nhánh loại I là:",01 nhiệm kỳ,04 nhiệm kỳ,Không quá 02 nhiệm kỳ ,,3,Điểm a khoản 1 Điều 12 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
130,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, thời gian cho một đợt đi công tác, học tập ngắn hạn ở nước ngoài là bao lâu?",Dưới 30 ngày,Dưới 45 ngày,Dưới 60 ngày,Dưới 90 ngày,4,Khoản 4 Điều 2 Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên
131,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, hồ sơ trình về việc cử cán bộ đi công tác, học tập tại nước ngoài bao gồm:","Tờ trình về việc cử cán bộ ra nước ngoài công tác, học tập","Thư mời/văn bản của đối tác, công văn yêu cầu của cấp trên",Bản dịch do người đứng đầu đơn vị ký xác nhận hoặc bản dịch sang tiếng Việt có chứng thực hoặc xác nhận của cơ quan có chức năng dịch thuật nếu văn bản bằng tiếng nước ngoài,Tất cả các đáp án trên,4,Điều 6 Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên
132,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, một trong các điều kiện đối với người được cử đi học tập dài hạn ở nước ngoài bằng chi phí của Agribank hoặc từ tiêu chuẩn của Agribank là:",Có bản cam kết trở về làm việc tối thiểu 20 năm cho Agribank,Có bản cam kết trở về làm việc tối thiểu 03 năm cho Agribank,Có bản cam kết trở về làm việc tối thiểu 15 năm cho Agribank,Có bản cam kết trở về làm việc tối thiểu 10 năm cho Agribank,2,Khoản 4 Điều 5 Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên
133,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, đơn vị đầu mối tiếp nhận, xử lý hồ sơ trình thành lập các đoàn đi công tác, học tập ở nước ngoài thuộc thẩm quyền của Chủ tịch Hội đồng thành viên là:",Trường Đào tạo cán bộ,Ban Tổ chức nhân sự,Ủy ban Nhân sự,Tất cả các đáp án trên,3,Khoản 3 Điều 6 Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên
134,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, trách nhiệm của người quản lý, người lao động Agribank được cử đi công tác, học tập tại nước ngoài là:","Phải tuân thủ các quy định nội bộ của Agribank, pháp luật Việt Nam và nước sở tại",Phải trở về cơ quan đúng thời hạn,"Nếu tự ý ở lại hoặc không về nước sẽ bị xem xét, xử lý kỷ luật theo quy định của Pháp luật và Agribank",Tất cả các đáp án trên,4,Điều 3 Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên
135,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, Giám đốc các Chi nhánh giáp biên và Giám đốc Chi nhánh Campuchia được quyết định việc đi công tác, học tập dưới bao nhiêu ngày ở các nước giáp biên đối với người lao động thuộc định biên của Chi nhánh?",04 ngày,05 ngày,06 ngày,08 ngày,2,Khoản 3 Điều 4 Quy chế số 414/QĐ-HĐTV-UBNS ngày 31/5/2019
136,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, cấp nào có thẩm quyền cử cán bộ đi nước ngoài công tác, học tập dài hạn (trên 90 ngày)?",Hội đồng thành viên,Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Giám đốc Chi nhánh loại I,1,Khoản 4 Điều 4 Quy chế số 414/QĐ-HĐTV-UBNS ngày 31/5/2019
137,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, KHÔNG cử người lao động ra nước ngoài công tác, học tập đối với trường hợp nào sau đây?","Người lao động đang bị Agribank xem xét kỷ luật, trong thời hạn kỷ luật",Người lao động thuộc đối tượng pháp luật Việt Nam cấm ra nước ngoài,Tất cả các đáp án trên,,3,Khoản 6 Điều 5 Quy chế số 414/QĐ-HĐTV-UBNS ngày 31/5/2019
138,"Theo Nội quy lao động trong hệ thống Agribank, Vi phạm trong việc thực hiện quy trình, thủ tục về công tác tổ chức, mạng lưới gồm hành vi nào?","Không thực hiện hoặc thực hiện không đúng thủ tục pháp lý đối với cơ quan ngoại ngành theo ủy quyền của Agribank về: thay đổi đăng ký kinh doanh, thay đổi mẫu dấu","Chuyển địa điểm, khai trương hoạt động Chi nhánh, Phòng giao dịch hoặc thực hiện thủ tục pháp lý đối với cơ quan ngoại ngành về công tác mạng lưới khi chưa có Quyết định hoặc ủy quyền của Agribank","Không thực hiện các thủ tục pháp lý về thay đổi địa điểm, thuê trụ sở, địa điểm hoạt động; gia hạn hợp đồng thuê trụ sở, địa điểm hoạt động theo quy định của pháp luật, Agribank",Tất cả các đáp án trên,4,Khoản 7 Điều 41 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
139,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm thời giờ làm việc, thời giờ nghỉ ngơi? (chọn đáp án đúng nhất)","Nghỉ việc, bỏ việc mà không có lý do chính đáng hoặc không được sự đồng ý của người có thẩm quyền","Tự ý đến muộn, về sớm, ra ngoài cơ quan trong giờ làm việc; tự ý đổi ca làm việc mà không được người có thẩm quyền cho phép",Không làm đủ số giờ quy định trong ngày mà không có lý do chính đáng,Tất cả các đáp án trên,4,Điều 21 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
140,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây không vi phạm quy định về thái độ, hành vi ứng xử, chấp hành công tác, thực hiện nhiệm vụ và trật tự nơi làm việc? (chọn đáp án đúng nhất)","Nghỉ việc, bỏ việc mà không có lý do chính đáng hoặc không được sự đồng ý của người có thẩm quyền","Không chấp hành sự phân công, bố trí công việc hoặc điều hành của cấp/người có thẩm quyền mà không có lý do chính đáng; không thực hiện yêu cầu hợp pháp của người có thẩm quyền trong quá trình kiểm tra, giám sát, kiểm toán nội bộ","Tự ý đến muộn, về sớm, ra ngoài cơ quan trong giờ làm việc; tự ý đổi ca làm việc mà không được người có thẩm quyền cho phép",Không làm đủ số giờ quy định trong ngày mà không có lý do chính đáng,4,Điều 22 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
141,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về thái độ, hành vi ứng xử, chấp hành công tác, thực hiện nhiệm vụ và trật tự nơi làm việc? (chọn đáp án đúng nhất)","Không thực hiện hoặc thực hiện không đầy đủ chức trách, nhiệm vụ đối với chức danh, vị trí công tác theo quy định của Agribank","Nói xấu, xuyên tạc sự thật đối với cá nhân, tập thể gây ảnh hưởng đến uy tín của đơn vị, của Agribank","Xúi giục, kích động người khác làm trái Nội quy lao động, quy định nội bộ của đơn vị, của Agribank",Tất cả các đáp án trên,4,Điều 22 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
142,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về công tác cán bộ, lao động, tiền lương? (chọn đáp án đúng nhất)","Giải quyết chế độ tiền lương, bảo hiểm xã hội và các chế độ phúc lợi khác cho người lao động không đúng quy định","Nhận xét, đánh giá người lao động không có căn cứ, thiếu trung thực, không khách quan","Kê khai không trung thực về hồ sơ cá nhân, thành tích, quá trình công tác để nâng bậc lương hoặc hưởng chế độ, chính sách trái quy định",Tất cả các đáp án trên,4,Điều 41 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
143,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về an toàn lao động, vệ sinh nơi làm việc? (chọn đáp án đúng nhất)","Không tuân thủ các quy định về: an toàn phòng chống cháy, nổ; an toàn kho quỹ, an toàn tại phòng thiết bị, máy chủ và các thiết bị điện, điện tử khác","Có hành vi gây ra hoặc dẫn đến nguy cơ tai nạn lao động, cháy nổ tại nơi làm việc hay khi thấy rõ nguy cơ xảy ra cháy nổ, tai nạn lao động, đe dọa tính mạng và sức khỏe của bản thân hoặc người khác mà không báo cáo với người có thẩm quyền","Thường xuyên không sắp xếp phương tiện làm việc, tài liệu gọn gàng, ngăn nắp và vệ sinh sạch sẽ hoặc có hành vi làm mất vệ sinh chung nơi làm việc, Trụ sở cơ quan",Tất cả các đáp án trên,4,Điều 23 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
144,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về công nghệ thông tin? (chọn đáp án đúng nhất)","Có hành vi yêu cầu, cưỡng ép người khác để lấy User/Password, thiết bị xác thực bảo mật (thẻ PKI, OTP Token, …) truy cập hệ thống dữ liệu của Agribank để khai thác thông tin, thực hiện giao dịch trái quy định","Vi phạm các quy định về trao đổi thông tin, sử dụng thư điện tử của Agribank","Sử dụng thông tin của Agribank để gian lận, gây thiệt hại về tài sản cho ngân hàng hoặc ảnh hưởng trực tiếp đến thương hiệu, uy tín của Agribank",Tất cả các đáp án trên,4,Điều 34 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
